id,trial,top_idx,within_idx,between_idx,within_is_left_or_right,trial_type,question_type,question_idx,choice,rt,stim_onset,IG,IG2,targRace,targGend,winRace,winGend,btwnRace,btwnGend,winRaceMatch,btwnRaceMatch,winGendMatch,btwnGendMatch,comparison,question
data_29,65,8,6,9,1,1,4,4,2,5.1644,12240.5965,0,0,Asian,M,White,F,Asian,F,0,1,0,0,One-step,Similarity
data_29,66,4,6,3,1,1,1,9,1,10.7176,12246.2826,1,1,White,M,White,F,White,F,1,1,0,0,One-step,Pos Action
data_29,67,4,6,3,1,1,2,13,1,3.6508,12257.5212,1,0,White,M,White,F,White,F,1,1,0,0,One-step,Neg Action
data_29,68,14,2,13,1,1,1,8,1,5.0225,12261.7066,1,1,Black,M,White,F,Asian,F,0,0,0,0,One-step,Pos Action
data_29,69,3,14,7,2,2,3,3,1,6.9293,12267.2592,0,0,White,F,Black,M,Hispanic,M,0,0,0,0,Two-step,Friendship
data_29,70,14,3,13,2,3,3,3,2,2.5957,12274.7127,1,1,Black,M,White,F,Asian,F,0,0,0,0,One-versus-two-step,Friendship
data_29,71,13,12,14,2,1,4,4,2,4.0046,12277.8309,1,1,Asian,F,White,M,Black,M,0,0,0,0,One-step,Similarity
data_29,72,9,13,6,2,2,2,14,1,7.5456,12282.3664,0,1,Asian,F,Asian,F,White,F,1,0,1,1,Two-step,Neg Action
data_3_,1,13,12,14,2,1,3,3,2,6.0667,107956.8581,1,1,White,M,Black,F,Asian,F,0,0,0,0,One-step,Friendship
data_3_,2,9,13,7,1,2,4,4,1,6.2125,107963.4612,1,1,White,F,White,M,White,F,1,1,0,1,Two-step,Similarity
data_3_,3,8,7,9,1,1,3,3,2,6.1359,107970.1978,0,0,Asian,F,White,F,White,F,0,0,1,1,One-step,Friendship
data_3_,4,13,10,14,2,1,1,5,2,6.2167,107976.8676,1,1,White,M,Asian,M,Asian,F,0,0,1,0,One-step,Pos Action
data_3_,5,13,9,14,2,3,4,4,2,5.11,107983.6208,1,1,White,M,White,F,Asian,F,1,0,0,0,One-versus-two-step,Similarity
data_3_,6,4,5,3,2,1,2,14,1,6.8953,107989.2568,0,1,White,M,White,M,Black,M,1,0,1,1,One-step,Neg Action
data_3_,7,9,13,8,1,3,1,1,2,4.6195,107996.677,0,0,White,F,White,M,Asian,F,1,0,0,1,One-versus-two-step,Pos Action
data_3_,8,3,14,7,1,2,2,12,1,6.9962,108001.8293,1,0,Black,M,Asian,F,White,F,0,0,0,0,Two-step,Neg Action
data_3_,9,3,14,4,1,3,2,10,2,6.0042,108009.3496,0,1,Black,M,Asian,F,White,M,0,0,0,1,One-versus-two-step,Neg Action
data_3_,10,3,1,4,1,1,1,8,1,5.0683,108015.8861,1,1,Black,M,White,F,White,M,0,0,0,1,One-step,Pos Action
data_3_,11,14,3,12,2,2,3,3,1,3.2607,108021.4887,0,0,Asian,F,Black,M,Black,F,0,0,0,1,Two-step,Friendship
data_3_,12,4,8,3,1,3,3,3,1,4.6854,108025.2739,1,1,White,M,Asian,F,Black,M,0,0,0,1,One-versus-two-step,Friendship
data_3_,13,9,12,8,1,1,3,3,2,6.616,108030.493,0,0,White,F,Black,F,Asian,F,0,0,1,1,One-step,Friendship
data_3_,14,9,12,8,1,1,4,4,2,4.4154,108037.6297,0,0,White,F,Black,F,Asian,F,0,0,1,1,One-step,Similarity
data_3_,15,8,4,9,2,3,4,4,1,3.5128,108042.5654,0,0,Asian,F,White,M,White,F,0,0,0,1,One-versus-two-step,Similarity
data_3_,16,8,4,10,2,2,4,4,2,4.4805,108046.6006,1,1,Asian,F,White,M,Asian,M,0,1,0,0,Two-step,Similarity
data_3_,17,14,3,13,2,3,2,2,2,6.3239,108051.603,1,0,Asian,F,Black,M,White,M,0,0,0,0,One-versus-two-step,Neg Action
data_3_,18,4,8,1,1,2,1,7,1,6.6325,108058.4562,1,1,White,M,Asian,F,White,F,0,1,0,0,Two-step,Pos Action
data_3_,19,9,13,7,1,2,3,3,1,6.3249,108065.6097,1,1,White,F,White,M,White,F,1,1,0,1,Two-step,Friendship
data_3_,20,3,15,4,1,1,3,3,1,2.8575,108072.4629,1,1,Black,M,Black,M,White,M,1,0,1,1,One-step,Friendship
data_3_,21,8,4,11,1,2,1,1,1,4.4768,108075.8477,1,1,Asian,F,White,M,Hispanic,M,0,0,0,0,Two-step,Pos Action
data_3_,22,13,9,14,1,3,3,3,1,4.1084,108080.8501,1,1,White,M,White,F,Asian,F,1,0,0,0,One-versus-two-step,Friendship
data_3_,23,4,6,3,1,1,1,6,1,4.5751,108085.4858,1,1,White,M,White,F,Black,M,1,0,0,1,One-step,Pos Action
data_3_,24,13,9,14,2,3,2,10,1,4.9039,108090.5882,0,1,White,M,White,F,Asian,F,1,0,0,0,One-versus-two-step,Neg Action
data_3_,25,8,4,10,2,2,3,3,2,4.8222,108096.0241,1,1,Asian,F,White,M,Asian,M,0,1,0,0,Two-step,Friendship
data_3_,26,8,6,9,2,1,2,13,2,5.0152,108101.3766,1,0,Asian,F,White,F,White,F,0,0,1,1,One-step,Neg Action
data_3_,27,13,12,14,1,1,2,11,1,4.7359,108106.9126,1,0,White,M,Black,F,Asian,F,0,0,0,0,One-step,Neg Action
data_3_,28,14,1,13,2,1,3,3,2,6.5179,108112.1817,1,1,Asian,F,White,F,White,M,0,0,1,0,One-step,Friendship
data_3_,29,4,8,3,1,3,1,6,1,3.7564,108119.235,1,1,White,M,Asian,F,Black,M,0,0,0,1,One-versus-two-step,Pos Action
data_3_,30,14,3,13,2,3,3,3,1,2.2071,108123.5204,0,0,Asian,F,Black,M,White,M,0,0,0,0,One-versus-two-step,Friendship
data_3_,31,8,4,10,1,2,2,10,2,5.0973,108126.255,0,1,Asian,F,White,M,Asian,M,0,1,0,0,Two-step,Neg Action
data_3_,32,13,9,1,2,2,2,13,1,5.8696,108131.8744,0,1,White,M,White,F,White,F,1,1,0,0,Two-step,Neg Action
data_3_,33,9,13,8,2,3,4,4,1,7.5993,108138.2774,0,0,White,F,White,M,Asian,F,1,0,0,1,One-versus-two-step,Similarity
data_3_,34,9,12,8,2,1,2,13,2,2.7459,108146.398,1,0,White,F,Black,F,Asian,F,0,0,1,1,One-step,Neg Action
data_3_,35,3,1,4,1,1,2,2,2,4.1643,108149.6662,0,1,Black,M,White,F,White,M,0,0,0,1,One-step,Neg Action
data_3_,36,9,13,8,2,3,2,10,2,4.9266,108154.3517,1,0,White,F,White,M,Asian,F,1,0,0,1,One-versus-two-step,Neg Action
data_3_,37,4,8,3,2,3,4,4,2,2.7408,108159.8043,1,1,White,M,Asian,F,Black,M,0,0,0,1,One-versus-two-step,Similarity
data_3_,38,14,2,13,1,1,4,4,1,3.7788,108163.0725,1,1,Asian,F,White,F,White,M,0,0,1,0,One-step,Similarity
data_3_,39,9,12,8,2,1,1,8,1,4.3138,108167.3746,0,0,White,F,Black,F,Asian,F,0,0,1,1,One-step,Pos Action
data_3_,40,13,12,14,2,1,4,4,1,3.8088,108172.2102,0,0,White,M,Black,F,Asian,F,0,0,0,0,One-step,Similarity
data_3_,41,3,14,5,1,2,3,3,2,2.6576,108176.5456,0,0,Black,M,Asian,F,White,M,0,0,0,1,Two-step,Friendship
data_3_,42,4,8,3,2,3,2,14,1,3.6271,108179.7304,0,1,White,M,Asian,F,Black,M,0,0,0,1,One-versus-two-step,Neg Action
data_3_,43,3,14,5,1,2,4,4,2,3.1168,108183.8824,0,0,Black,M,Asian,F,White,M,0,0,0,1,Two-step,Similarity
data_3_,44,4,8,15,2,2,2,14,1,4.3202,108187.5341,0,1,White,M,Asian,F,Black,M,0,0,0,1,Two-step,Neg Action
data_3_,45,14,3,11,1,2,1,6,2,9.6669,108192.3864,0,0,Asian,F,Black,M,Hispanic,M,0,0,0,0,Two-step,Pos Action
data_3_,46,3,14,4,1,3,3,3,1,2.7709,108202.5746,1,1,Black,M,Asian,F,White,M,0,0,0,1,One-versus-two-step,Friendship
data_3_,47,13,9,15,2,2,3,3,2,4.6597,108205.8762,1,1,White,M,White,F,Black,M,1,0,0,1,Two-step,Friendship
data_3_,48,4,8,1,2,2,3,3,2,5.9907,108211.0619,1,1,White,M,Asian,F,White,F,0,1,0,0,Two-step,Friendship
data_3_,49,9,13,8,2,3,3,3,1,2.2076,108217.5817,0,0,White,F,White,M,Asian,F,1,0,0,1,One-versus-two-step,Friendship
data_3_,50,9,13,6,2,2,1,9,2,3.4572,108220.3163,1,1,White,F,White,M,White,F,1,1,0,1,Two-step,Pos Action
data_3_,51,14,3,12,1,2,4,4,2,3.3597,108224.3016,0,0,Asian,F,Black,M,Black,F,0,0,0,1,Two-step,Similarity
data_3_,52,14,2,13,2,1,2,11,1,4.0151,108228.1867,0,1,Asian,F,White,F,White,M,0,0,1,0,One-step,Neg Action
data_3_,53,13,9,14,2,3,1,5,2,4.1085,108232.7222,1,1,White,M,White,F,Asian,F,1,0,0,0,One-versus-two-step,Pos Action
data_3_,54,4,6,3,1,1,4,4,1,3.3689,108237.3578,1,1,White,M,White,F,Black,M,1,0,0,1,One-step,Similarity
data_3_,55,3,14,4,2,3,1,9,2,4.7674,108241.2595,1,1,Black,M,Asian,F,White,M,0,0,0,1,One-versus-two-step,Pos Action
data_3_,56,14,3,12,2,2,2,14,1,5.8703,108246.5621,0,1,Asian,F,Black,M,Black,F,0,0,0,1,Two-step,Neg Action
data_3_,57,14,3,13,2,3,4,4,2,8.0812,108252.9651,1,1,Asian,F,Black,M,White,M,0,0,0,0,One-versus-two-step,Similarity
data_3_,58,3,14,7,2,2,1,7,2,9.1822,108261.5692,1,1,Black,M,Asian,F,White,F,0,0,0,0,Two-step,Pos Action
data_3_,59,8,4,9,2,3,3,3,1,2.6409,108271.2738,0,0,Asian,F,White,M,White,F,0,0,0,1,One-versus-two-step,Friendship
data_3_,60,8,5,9,1,1,4,4,2,3.7882,108274.4419,0,0,Asian,F,White,M,White,F,0,0,0,1,One-step,Similarity
data_3_,61,14,3,13,1,3,1,5,2,2.961,108278.7607,0,0,Asian,F,Black,M,White,M,0,0,0,0,One-versus-two-step,Pos Action
data_3_,62,13,9,15,1,2,1,6,1,2.9259,108282.2457,1,1,White,M,White,F,Black,M,1,0,0,1,Two-step,Pos Action
data_3_,63,8,4,9,2,3,1,1,1,3.3458,108285.6973,0,0,Asian,F,White,M,White,F,0,0,0,1,One-versus-two-step,Pos Action
data_3_,64,8,4,9,2,3,2,2,2,6.0686,108289.5658,1,0,Asian,F,White,M,White,F,0,0,0,1,One-versus-two-step,Neg Action
data_3_,65,4,7,3,1,1,3,3,1,2.9877,108296.169,1,1,White,M,White,F,Black,M,1,0,0,1,One-step,Friendship
data_3_,66,3,14,4,1,3,4,4,1,3.1435,108299.6872,1,1,Black,M,Asian,F,White,M,0,0,0,1,One-versus-two-step,Similarity
data_3_,67,8,5,9,1,1,1,6,2,3.69,108303.3557,0,0,Asian,F,White,M,White,F,0,0,0,1,One-step,Pos Action
data_3_,68,9,13,6,2,2,2,14,1,5.1733,108307.5744,0,1,White,F,White,M,White,F,1,1,0,1,Two-step,Neg Action
data_3_,69,14,2,13,1,1,1,9,1,3.2892,108313.277,1,1,Asian,F,White,F,White,M,0,0,1,0,One-step,Pos Action
data_3_,70,3,15,4,2,1,4,4,2,3.1364,108317.0955,1,1,Black,M,Black,M,White,M,1,0,1,1,One-step,Similarity
data_3_,71,13,9,15,2,2,4,4,2,3.844,108320.7639,1,1,White,M,White,F,Black,M,1,0,0,1,Two-step,Similarity
data_3_,72,4,8,1,1,2,4,4,2,7.1818,108325.1327,0,0,White,M,Asian,F,White,F,0,1,0,0,Two-step,Similarity
data_30,1,8,4,12,1,2,1,6,2,9.455,14893.1413,0,0,White,M,White,F,White,F,1,1,0,0,Two-step,Pos Action
data_30,2,14,3,13,1,3,4,4,1,6.0555,14903.1293,1,1,Asian,F,Black,M,Asian,F,0,1,0,1,One-versus-two-step,Similarity
data_30,3,8,4,9,2,3,3,3,2,9.5322,14909.7158,1,1,White,M,White,F,White,F,1,1,0,0,One-versus-two-step,Friendship
data_30,4,8,5,9,2,1,1,5,2,6.6976,14919.7706,1,1,White,M,White,M,White,F,1,1,1,0,One-step,Pos Action
data_30,5,4,8,3,1,3,3,3,2,4.8721,14926.9907,0,0,White,F,White,M,Black,M,1,0,0,0,One-versus-two-step,Friendship
data_30,6,3,14,4,1,3,1,9,2,7.1665,14932.3932,0,0,Black,M,Asian,F,White,F,0,0,0,0,One-versus-two-step,Pos Action
data_30,7,13,9,14,1,3,2,14,2,5.2341,14940.0802,0,1,Asian,F,White,F,Asian,F,0,1,1,1,One-versus-two-step,Neg Action
data_30,8,9,10,8,2,1,3,3,1,3.8308,14945.8496,0,0,White,F,White,F,White,M,1,1,1,0,One-step,Friendship
data_30,9,9,13,6,1,2,4,4,2,7.7378,14950.2016,0,0,White,F,Asian,F,Black,F,0,0,1,1,Two-step,Similarity
data_30,10,13,9,14,1,3,1,8,1,7.376,14958.4722,1,1,Asian,F,White,F,Asian,F,0,1,1,1,One-versus-two-step,Pos Action
data_30,11,9,13,8,2,3,2,2,2,6.5088,14966.376,1,0,White,F,Asian,F,White,M,0,1,1,0,One-versus-two-step,Neg Action
data_30,12,14,3,13,2,3,3,3,1,4.6167,14973.4126,0,0,Asian,F,Black,M,Asian,F,0,1,0,1,One-versus-two-step,Friendship
data_30,13,13,9,14,1,3,3,3,1,4.6187,14978.5651,1,1,Asian,F,White,F,Asian,F,0,1,1,1,One-versus-two-step,Friendship
data_30,14,8,4,9,1,3,4,4,2,8.6276,14983.7175,0,0,White,M,White,F,White,F,1,1,0,0,One-versus-two-step,Similarity
data_30,15,9,13,5,1,2,2,12,2,4.2924,14992.8719,0,1,White,F,Asian,F,White,M,0,1,1,0,Two-step,Neg Action
data_30,16,4,5,3,2,1,4,4,1,2.3212,14997.6908,0,0,White,F,White,M,Black,M,1,0,0,0,One-step,Similarity
data_30,17,4,8,2,1,2,4,4,1,4.1364,15000.5422,1,1,White,F,White,M,White,M,1,1,0,0,Two-step,Similarity
data_30,18,8,4,9,1,3,1,9,1,4.9428,15005.2111,1,1,White,M,White,F,White,F,1,1,0,0,One-versus-two-step,Pos Action
data_30,19,3,14,7,1,2,2,2,2,3.5822,15010.6803,0,1,Black,M,Asian,F,Hispanic,M,0,0,0,1,Two-step,Neg Action
data_30,20,9,13,8,2,3,3,3,1,4.7464,15014.799,0,0,White,F,Asian,F,White,M,0,1,1,0,One-versus-two-step,Friendship
data_30,21,4,6,3,1,1,3,3,2,1.6129,15020.0681,0,0,White,F,Black,F,Black,M,0,0,1,0,One-step,Friendship
data_30,22,13,9,14,1,3,4,4,2,2.6065,15022.2025,0,0,Asian,F,White,F,Asian,F,0,1,1,1,One-versus-two-step,Similarity
data_30,23,9,13,8,2,3,4,4,2,2.851,15025.3373,1,1,White,F,Asian,F,White,M,0,1,1,0,One-versus-two-step,Similarity
data_30,24,14,3,13,2,3,2,13,1,7.5131,15028.7222,0,1,Asian,F,Black,M,Asian,F,0,1,0,1,One-versus-two-step,Neg Action
data_30,25,4,5,3,2,1,2,11,2,7.1857,15036.7594,1,0,White,F,White,M,Black,M,1,0,0,0,One-step,Neg Action
data_30,26,14,3,10,2,2,2,14,1,2.1529,15044.4797,0,1,Asian,F,Black,M,White,F,0,0,0,1,Two-step,Neg Action
data_30,27,8,4,10,1,2,4,4,2,10.8601,15047.1643,0,0,White,M,White,F,White,F,1,1,0,0,Two-step,Similarity
data_30,28,14,1,13,2,1,3,3,2,2.918,15058.553,1,1,Asian,F,Asian,M,Asian,F,1,1,0,1,One-step,Friendship
data_30,29,13,9,2,2,2,2,12,2,3.4104,15062.0047,1,0,Asian,F,White,F,White,M,0,0,1,0,Two-step,Neg Action
data_30,30,9,13,8,2,3,1,6,2,3.6944,15065.9399,1,1,White,F,Asian,F,White,M,0,1,1,0,One-versus-two-step,Pos Action
data_30,31,3,15,4,1,1,3,3,2,2.6911,15070.1585,0,0,Black,M,Black,M,White,F,1,0,1,0,One-step,Friendship
data_30,32,13,11,14,2,1,1,1,2,2.8941,15073.3767,1,1,Asian,F,White,F,Asian,F,0,1,1,1,One-step,Pos Action
data_30,33,4,5,3,1,1,1,7,2,3.0547,15076.795,0,0,White,F,White,M,Black,M,1,0,0,0,One-step,Pos Action
data_30,34,14,15,13,1,1,4,4,1,3.3212,15080.3799,1,1,Asian,F,Black,M,Asian,F,0,1,0,1,One-step,Similarity
data_30,35,13,9,15,1,2,3,3,2,10.7106,15084.2319,0,0,Asian,F,White,F,Black,M,0,0,1,0,Two-step,Friendship
data_30,36,4,8,3,2,3,1,7,1,4.0562,15095.4705,0,0,White,F,White,M,Black,M,1,0,0,0,One-versus-two-step,Pos Action
data_30,37,4,8,1,1,2,3,3,1,4.3105,15100.0561,1,1,White,F,White,M,Asian,M,1,0,0,0,Two-step,Friendship
data_30,38,8,7,9,1,1,4,4,1,7.7952,15104.8917,1,1,White,M,Hispanic,M,White,F,0,1,1,0,One-step,Similarity
data_30,39,13,9,2,1,2,4,4,2,3.058,15113.2122,0,0,Asian,F,White,F,White,M,0,0,1,0,Two-step,Similarity
data_30,40,3,14,6,1,2,1,9,1,2.9448,15116.7973,1,1,Black,M,Asian,F,Black,F,0,1,0,0,Two-step,Pos Action
data_30,41,13,11,14,1,1,4,4,1,2.5334,15120.2656,1,1,Asian,F,White,F,Asian,F,0,1,1,1,One-step,Similarity
data_30,42,4,8,1,1,2,2,14,1,17.3605,15123.3337,1,0,White,F,White,M,Asian,M,1,0,0,0,Two-step,Neg Action
data_30,43,9,11,8,1,1,1,5,2,8.8815,15141.2255,0,0,White,F,White,F,White,M,1,1,1,0,One-step,Pos Action
data_30,44,4,8,3,2,3,4,4,1,2.7692,15150.63,0,0,White,F,White,M,Black,M,1,0,0,0,One-versus-two-step,Similarity
data_30,45,14,15,13,2,1,1,8,1,3.0204,15153.9316,0,0,Asian,F,Black,M,Asian,F,0,1,0,1,One-step,Pos Action
data_30,46,9,13,5,1,2,3,3,2,3.4315,15157.4833,0,0,White,F,Asian,F,White,M,0,1,1,0,Two-step,Friendship
data_30,47,14,3,12,1,2,1,5,1,14.1782,15161.4351,1,1,Asian,F,Black,M,White,F,0,0,0,1,Two-step,Pos Action
data_30,48,13,9,1,2,2,1,5,1,2.1673,15176.1421,0,0,Asian,F,White,F,Asian,M,0,1,1,0,Two-step,Pos Action
data_30,49,3,1,4,1,1,4,4,2,2.202,15178.8434,0,0,Black,M,Asian,M,White,F,0,0,1,0,One-step,Similarity
data_30,50,8,4,12,1,2,3,3,1,2.7979,15181.578,1,1,White,M,White,F,White,F,1,1,0,0,Two-step,Friendship
data_30,51,13,12,14,2,1,2,13,2,1.7996,15184.8963,1,0,Asian,F,White,F,Asian,F,0,1,1,1,One-step,Neg Action
data_30,52,4,8,3,2,3,2,10,2,3.281,15187.2307,1,0,White,F,White,M,Black,M,1,0,0,0,One-versus-two-step,Neg Action
data_30,53,9,11,8,2,1,4,4,2,2.3828,15191.0325,1,1,White,F,White,F,White,M,1,1,1,0,One-step,Similarity
data_30,54,14,3,10,1,2,4,4,2,2.4813,15193.9505,0,0,Asian,F,Black,M,White,F,0,0,0,1,Two-step,Similarity
data_30,55,3,15,4,1,1,2,11,1,2.7006,15196.952,1,0,Black,M,Black,M,White,F,1,0,1,0,One-step,Neg Action
data_30,56,3,14,4,1,3,2,12,2,2.1215,15200.1868,0,1,Black,M,Asian,F,White,F,0,0,0,0,One-versus-two-step,Neg Action
data_30,57,8,4,9,2,3,2,10,1,2.6717,15202.8381,0,1,White,M,White,F,White,F,1,1,0,0,One-versus-two-step,Neg Action
data_30,58,3,2,4,2,1,1,6,2,2.231,15206.0396,1,1,Black,M,White,M,White,F,0,0,1,0,One-step,Pos Action
data_30,59,8,7,9,1,1,2,10,1,2.9767,15208.7909,1,0,White,M,Hispanic,M,White,F,0,1,1,0,One-step,Neg Action
data_30,60,8,4,10,2,2,2,2,1,2.2514,15212.2926,0,1,White,M,White,F,White,F,1,1,0,0,Two-step,Neg Action
data_30,61,8,7,9,2,1,3,3,1,2.1384,15215.0772,0,0,White,M,Hispanic,M,White,F,0,1,1,0,One-step,Friendship
data_30,62,14,15,13,1,1,2,13,2,11.818,15217.7452,0,1,Asian,F,Black,M,Asian,F,0,1,0,1,One-step,Neg Action
data_30,63,3,14,7,2,2,3,3,2,3.5504,15230.0844,1,1,Black,M,Asian,F,Hispanic,M,0,0,0,1,Two-step,Friendship
data_30,64,3,14,4,1,3,4,4,2,2.1536,15234.1696,0,0,Black,M,Asian,F,White,F,0,0,0,0,One-versus-two-step,Similarity
data_30,65,9,13,5,2,2,1,7,1,1.2922,15236.8542,0,0,White,F,Asian,F,White,M,0,1,1,0,Two-step,Pos Action
data_30,66,9,10,8,2,1,2,10,2,1.4033,15238.6717,1,0,White,F,White,F,White,M,1,1,1,0,One-step,Neg Action
data_30,67,4,8,15,1,2,1,1,1,10.1362,15240.606,1,1,White,F,White,M,Black,M,1,0,0,0,Two-step,Pos Action
data_30,68,13,12,14,1,1,3,3,2,2.1767,15251.2777,0,0,Asian,F,White,F,Asian,F,0,1,1,1,One-step,Friendship
data_30,69,3,14,4,2,3,3,3,1,1.4839,15253.979,0,0,Black,M,Asian,F,White,F,0,0,0,0,One-versus-two-step,Friendship
data_30,70,14,3,10,1,2,3,3,1,2.0663,15255.9966,1,1,Asian,F,Black,M,White,F,0,0,0,1,Two-step,Friendship
data_30,71,3,14,6,1,2,4,4,1,3.1775,15258.5978,1,1,Black,M,Asian,F,Black,F,0,1,0,0,Two-step,Similarity
data_30,72,14,3,13,1,3,1,7,1,10.1333,15262.2996,1,1,Asian,F,Black,M,Asian,F,0,1,0,1,One-versus-two-step,Pos Action
data_31,1,14,3,12,2,2,4,4,1,7.4879,2239.4707,0,0,Black,F,White,F,White,F,0,0,1,1,Two-step,Similarity
data_31,2,14,1,13,2,1,2,2,1,7.2212,2247.4912,0,1,Black,F,Hispanic,M,White,F,0,0,0,1,One-step,Neg Action
data_31,3,13,9,14,1,3,2,13,2,8.0945,2255.2449,0,1,White,F,White,M,Black,F,1,0,0,1,One-versus-two-step,Neg Action
data_31,4,13,9,14,1,3,1,7,1,11.2816,2263.8656,1,1,White,F,White,M,Black,F,1,0,0,1,One-versus-two-step,Pos Action
data_31,5,13,9,2,1,2,4,4,2,4.3854,2275.6712,0,0,White,F,White,M,White,F,1,1,0,1,Two-step,Similarity
data_31,6,13,9,14,1,3,3,3,2,7.2053,2280.5902,0,0,White,F,White,M,Black,F,1,0,0,1,One-versus-two-step,Friendship
data_31,7,13,10,14,2,1,2,10,2,5.4799,2288.3272,1,0,White,F,Asian,F,Black,F,0,0,1,1,One-step,Neg Action
data_31,8,3,1,4,2,1,1,9,1,5.5163,2294.3301,0,0,White,F,Hispanic,M,White,M,0,1,0,0,One-step,Pos Action
data_31,9,4,7,3,2,1,1,6,2,15.7807,2300.3829,1,1,White,M,White,F,White,F,1,1,0,0,One-step,Pos Action
data_31,10,9,13,7,2,2,1,6,1,6.8762,2316.6907,0,0,White,M,White,F,White,F,1,1,0,0,Two-step,Pos Action
data_31,11,3,1,4,2,1,4,4,1,10.6885,2324.0941,0,0,White,F,Hispanic,M,White,M,0,1,0,0,One-step,Similarity
data_31,12,13,11,14,2,1,4,4,1,8.4121,2335.3162,0,0,White,F,White,M,Black,F,1,0,0,1,One-step,Similarity
data_31,13,3,1,4,2,1,2,11,2,7.681,2344.2536,1,0,White,F,Hispanic,M,White,M,0,1,0,0,One-step,Neg Action
data_31,14,8,4,11,2,2,4,4,2,5.5502,2352.4576,1,1,Black,M,White,M,White,M,0,0,1,1,Two-step,Similarity
data_31,15,9,13,8,1,3,2,11,2,14.385,2358.5438,0,1,White,M,White,F,Black,M,1,0,0,1,One-versus-two-step,Neg Action
data_31,16,3,14,4,1,3,2,10,2,13.0087,2373.4509,0,1,White,F,Black,F,White,M,0,1,1,0,One-versus-two-step,Neg Action
data_31,17,3,14,6,2,2,4,4,1,5.914,2386.9907,0,0,White,F,Black,F,Asian,F,0,0,1,1,Two-step,Similarity
data_31,18,9,10,8,1,1,2,10,2,6.0538,2393.427,0,1,White,M,Asian,F,Black,M,0,0,0,1,One-step,Neg Action
data_31,19,4,8,2,2,2,3,3,2,5.2154,2400.0134,1,1,White,M,Black,M,White,F,0,1,1,0,Two-step,Friendship
data_31,20,13,9,2,2,2,1,7,1,9.6829,2405.7495,0,0,White,F,White,M,White,F,1,1,0,1,Two-step,Pos Action
data_31,21,9,12,8,2,1,4,4,2,6.4652,2415.9544,1,1,White,M,White,F,Black,M,1,0,0,1,One-step,Similarity
data_31,22,14,3,13,2,3,4,4,1,17.1026,2422.941,0,0,Black,F,White,F,White,F,0,0,1,1,One-versus-two-step,Similarity
data_31,23,8,4,9,1,3,3,3,1,4.5822,2440.5661,1,1,Black,M,White,M,White,M,0,0,1,1,One-versus-two-step,Friendship
data_31,24,9,13,7,2,2,2,2,1,7.0423,2445.6685,0,1,White,M,White,F,White,F,1,1,0,0,Two-step,Neg Action
data_31,25,13,9,15,2,2,3,3,2,6.3878,2453.2387,1,1,White,F,White,M,Asian,M,1,0,0,0,Two-step,Friendship
data_31,26,8,5,9,2,1,1,7,2,6.4118,2460.1587,1,1,Black,M,Black,M,White,M,1,0,1,1,One-step,Pos Action
data_31,27,8,5,9,2,1,4,4,2,3.8348,2467.0953,1,1,Black,M,Black,M,White,M,1,0,1,1,One-step,Similarity
data_31,28,4,8,2,2,2,4,4,2,24.1227,2471.4639,1,1,White,M,Black,M,White,F,0,1,1,0,Two-step,Similarity
data_31,29,14,3,13,1,3,1,5,1,11.1842,2496.1091,1,1,Black,F,White,F,White,F,0,0,1,1,One-versus-two-step,Pos Action
data_31,30,4,8,1,2,2,1,1,2,4.8009,2507.8146,1,1,White,M,Black,M,Hispanic,M,0,0,1,1,Two-step,Pos Action
data_31,31,9,13,8,2,3,3,3,2,8.8994,2513.1504,1,1,White,M,White,F,Black,M,1,0,0,1,One-versus-two-step,Friendship
data_31,32,8,4,9,1,3,4,4,1,3.5365,2522.5716,1,1,Black,M,White,M,White,M,0,0,1,1,One-versus-two-step,Similarity
data_31,33,4,8,3,2,3,2,14,2,5.7447,2526.6402,1,0,White,M,Black,M,White,F,0,1,1,0,One-versus-two-step,Neg Action
data_31,34,14,3,10,1,2,2,10,1,6.8967,2532.9098,1,0,Black,F,White,F,Asian,F,0,0,1,1,Two-step,Neg Action
data_31,35,14,2,13,2,1,4,4,2,8.2995,2540.33,1,1,Black,F,White,F,White,F,0,0,1,1,One-step,Similarity
data_31,36,4,8,1,2,2,2,13,2,14.0033,2549.1508,1,0,White,M,Black,M,Hispanic,M,0,0,1,1,Two-step,Neg Action
data_31,37,8,4,9,1,3,1,5,1,7.4651,2563.6744,1,1,Black,M,White,M,White,M,0,0,1,1,One-versus-two-step,Pos Action
data_31,38,8,4,10,1,2,2,13,1,8.8813,2571.6615,1,0,Black,M,White,M,Asian,F,0,0,1,0,Two-step,Neg Action
data_31,39,3,14,4,2,3,3,3,1,7.8729,2581.066,0,0,White,F,Black,F,White,M,0,1,1,0,One-versus-two-step,Friendship
data_31,40,13,9,14,1,3,4,4,2,8.9159,2589.47,0,0,White,F,White,M,Black,F,1,0,0,1,One-versus-two-step,Similarity
data_31,41,8,6,9,1,1,3,3,1,28.5326,2598.9078,1,1,Black,M,Asian,F,White,M,0,0,0,1,One-step,Friendship
data_31,42,13,9,2,1,2,2,13,2,8.4645,2627.9715,0,1,White,F,White,M,White,F,1,1,0,1,Two-step,Neg Action
data_31,43,8,4,9,2,3,2,2,1,3.972,2636.9592,0,1,Black,M,White,M,White,M,0,0,1,1,One-versus-two-step,Neg Action
